model,inline_local_index,valid_voxels,truth_voxels,predicted_voxels,tp,fp,fn,precision,recall,dice,iou,tolerant_precision_3px,tolerant_recall_3px,tolerant_dice_3px
hybrid_dsa,356,1475,222,534,115,419,107,0.2153558052434457,0.5180180180180181,0.30423280423280424,0.1794071762870515,0.6573033707865169,0.9774774774774775,0.7860371517027864
hybrid_dsa,357,1675,243,643,126,517,117,0.19595645412130638,0.5185185185185185,0.28442437923250563,0.16578947368421051,0.6267496111975117,0.9382716049382716,0.7515059317147379
hybrid_dsa,358,1483,203,501,95,406,108,0.18962075848303392,0.46798029556650245,0.26988636363636365,0.15599343185550082,0.5748502994011976,0.7684729064039408,0.6577075098814228
hybrid_dsa,359,1654,234,551,102,449,132,0.1851179673321234,0.4358974358974359,0.25987261146496815,0.1493411420204978,0.5571687840290381,0.6410256410256411,0.5961628087618456
hybrid_dsa,360,10870,1735,7699,1533,6166,202,0.19911676841148201,0.8835734870317002,0.3249947000211999,0.19402607264903177,0.6296921678140018,0.9677233429394813,0.7629421469337588
hybrid_dsa,361,1586,216,652,105,547,111,0.16104294478527606,0.4861111111111111,0.24193548387096775,0.13761467889908258,0.5199386503067485,0.6620370370370371,0.5824462333293284
hybrid_dsa,362,1602,217,632,100,532,117,0.15822784810126583,0.4608294930875576,0.23557126030624265,0.13351134846461948,0.5205696202531646,0.5852534562211982,0.5510197353237898
hybrid_dsa,363,1181,151,337,33,304,118,0.09792284866468842,0.2185430463576159,0.13524590163934427,0.07252747252747253,0.3916913946587537,0.44370860927152317,0.4160805438592364
hybrid_dsa,364,1148,134,292,25,267,109,0.08561643835616438,0.1865671641791045,0.11737089201877934,0.06234413965087282,0.3527397260273973,0.3582089552238806,0.35545330361636346
hybrid_dsa,365,540,50,221,20,201,30,0.09049773755656108,0.4,0.14760147601476015,0.0796812749003984,0.42081447963800905,0.96,0.5851356665355878
hybrid_dsa,366,590,58,195,12,183,46,0.06153846153846154,0.20689655172413793,0.09486166007905138,0.04979253112033195,0.41025641025641024,0.8793103448275862,0.5594789166952349
hybrid_dsa,367,573,55,229,18,211,37,0.07860262008733625,0.32727272727272727,0.1267605633802817,0.06766917293233082,0.4497816593886463,1.0,0.6204819277108433
hybrid_dsa,368,10249,1579,8080,1530,6550,49,0.18935643564356436,0.9689677010766308,0.31680298167512166,0.18821503259933572,0.6094059405940594,1.0,0.757305444478622
hybrid_dsa,369,473,39,158,17,141,22,0.10759493670886076,0.4358974358974359,0.17258883248730963,0.09444444444444444,0.5,0.8974358974358975,0.6422018348623854
hybrid_dsa,370,490,42,148,12,136,30,0.08108108108108109,0.2857142857142857,0.12631578947368421,0.06741573033707865,0.5135135135135135,0.8571428571428571,0.6422535211267605
hybrid_dsa,371,490,42,177,20,157,22,0.11299435028248588,0.47619047619047616,0.182648401826484,0.10050251256281408,0.4971751412429379,0.8571428571428571,0.629320619785459
hybrid_dsa,376,9881,1537,7459,1437,6022,100,0.19265317066630916,0.9349381912817176,0.31947532236549575,0.19010451117872734,0.6185815793001743,1.0,0.7643502029321627
swinunetr_f3chain,8,5299,876,106,34,72,842,0.32075471698113206,0.03881278538812785,0.06924643584521385,0.035864978902953586,0.8962264150943396,0.2579908675799087,0.40064939911920583
swinunetr_f3chain,9,6027,839,194,90,104,749,0.4639175257731959,0.10727056019070322,0.17424975798644723,0.09544008483563096,0.8711340206185567,0.2824791418355185,0.42661994258903235
swinunetr_f3chain,10,3259,459,14,2,12,457,0.14285714285714285,0.004357298474945534,0.008456659619450317,0.004246284501061571,1.0,0.08496732026143791,0.1566265060240964
swinunetr_f3chain,11,5944,830,13,9,4,821,0.6923076923076923,0.010843373493975903,0.021352313167259787,0.01079136690647482,1.0,0.11927710843373494,0.2131324004305705
swinunetr_f3chain,12,4423,615,13,0,13,615,0.0,0.0,0.0,0.0,0.9230769230769231,0.07479674796747968,0.13838054650288292
swinunetr_f3chain,13,7592,1139,7,4,3,1135,0.5714285714285714,0.003511852502194908,0.006980802792321117,0.0035026269702276708,0.5714285714285714,0.07111501316944688,0.12648838571149715
swinunetr_f3chain,14,4895,713,15,12,3,701,0.8,0.016830294530154277,0.03296703296703297,0.01675977653631285,1.0,0.16129032258064516,0.27777777777777773
swinunetr_f3chain,15,6640,988,27,20,7,968,0.7407407407407407,0.020242914979757085,0.03940886699507389,0.020100502512562814,0.9629629629629629,0.08198380566801619,0.15110313901345293
swinunetr_f3chain,16,6131,1008,307,122,185,886,0.3973941368078176,0.12103174603174603,0.18555133079847907,0.10226320201173512,0.8827361563517915,0.26785714285714285,0.4110004549820535
swinunetr_f3chain,17,4955,728,69,30,39,698,0.43478260869565216,0.04120879120879121,0.07528230865746549,0.03911342894393742,0.782608695652174,0.12362637362637363,0.21352313167259787
swinunetr_f3chain,18,2888,396,62,28,34,368,0.45161290322580644,0.0707070707070707,0.1222707423580786,0.06511627906976744,0.9193548387096774,0.21464646464646464,0.3480353422886287
swinunetr_f3chain,19,5976,1057,69,40,29,1017,0.5797101449275363,0.03784295175023652,0.07104795737122557,0.03683241252302026,0.9565217391304348,0.17880794701986755,0.30129343139741316
swinunetr_f3chain,20,3661,659,34,17,17,642,0.5,0.025796661608497723,0.049062049062049064,0.02514792899408284,1.0,0.15781487101669195,0.27260812581913496
swinunetr_f3chain,21,8272,1351,30,13,17,1338,0.43333333333333335,0.009622501850481125,0.01882693700217234,0.009502923976608187,1.0,0.05107327905255366,0.09718309859154929
swinunetr_f3chain,22,5335,822,28,4,24,818,0.14285714285714285,0.004866180048661801,0.009411764705882352,0.004728132387706856,0.9642857142857143,0.09610705596107055,0.17479308366795052
swinunetr_f3chain,23,8769,1384,26,8,18,1376,0.3076923076923077,0.005780346820809248,0.011347517730496455,0.005706134094151213,1.0,0.078757225433526,0.14601473543201607
swinunetr_f3chain,24,9240,1393,694,204,490,1189,0.29394812680115273,0.1464465183058148,0.195495927168184,0.10833775889537971,0.8069164265129684,0.26346015793251976,0.39722529856645583
swinunetr_f3chain,25,6216,939,27,9,18,930,0.3333333333333333,0.009584664536741214,0.018633540372670808,0.009404388714733543,0.9629629629629629,0.14589989350372737,0.25340589762743215
swinunetr_f3chain,26,4368,583,46,29,17,554,0.6304347826086957,0.04974271012006861,0.09220985691573927,0.04833333333333333,0.9782608695652174,0.1457975986277873,0.2537734284292586
swinunetr_f3chain,27,10151,1598,48,24,24,1574,0.5,0.015018773466833541,0.02916160388821385,0.014796547472256474,0.9791666666666666,0.08886107634543179,0.16293547520812482
swinunetr_f3chain,28,4191,556,44,26,18,530,0.5909090909090909,0.046762589928057555,0.08666666666666667,0.04529616724738676,0.9772727272727273,0.14028776978417265,0.2453547915142648
swinunetr_f3chain,29,8859,1424,53,11,42,1413,0.20754716981132076,0.007724719101123595,0.014895057549085985,0.007503410641200546,0.7547169811320755,0.05688202247191011,0.10579073678023934
swinunetr_f3chain,30,1611,234,3,3,0,231,1.0,0.01282051282051282,0.02531645569620253,0.01282051282051282,1.0,0.14102564102564102,0.24719101123595508
swinunetr_f3chain,31,5453,865,42,2,40,863,0.047619047619047616,0.0023121387283236996,0.004410143329658214,0.0022099447513812156,0.5238095238095238,0.06011560693641618,0.10785330442160838
swinunetr_f3chain,32,6647,955,873,231,642,724,0.2646048109965636,0.2418848167539267,0.2527352297592998,0.14464621164683783,0.7056128293241696,0.387434554973822,0.500213982376631
swinunetr_f3chain,33,8713,1378,58,25,33,1353,0.43103448275862066,0.018142235123367198,0.034818941504178275,0.01771793054571226,0.8793103448275862,0.029753265602322207,0.05755890772957498
swinunetr_f3chain,34,1469,182,8,6,2,176,0.75,0.03296703296703297,0.06315789473684211,0.03260869565217391,1.0,0.18681318681318682,0.3148148148148148
swinunetr_f3chain,35,6286,1021,48,6,42,1015,0.125,0.005876591576885406,0.011225444340505144,0.005644402634054563,0.5416666666666666,0.047992164544564155,0.08817219184718667
swinunetr_f3chain,36,2595,297,12,4,8,293,0.3333333333333333,0.013468013468013467,0.025889967637540454,0.013114754098360656,1.0,0.14814814814814814,0.25806451612903225
swinunetr_f3chain,37,9156,1430,55,19,36,1411,0.34545454545454546,0.013286713286713287,0.02558922558922559,0.01296043656207367,0.8727272727272727,0.1034965034965035,0.18504818963271683
swinunetr_f3chain,38,2261,239,36,13,23,226,0.3611111111111111,0.05439330543933055,0.09454545454545454,0.04961832061068702,0.8055555555555556,0.2803347280334728,0.4159263619822327
swinunetr_f3chain,39,8299,1254,53,24,29,1230,0.4528301886792453,0.019138755980861243,0.036725325172149964,0.018706157443491817,0.8301886792452831,0.11722488038277512,0.2054409452570394
swinunetr_f3chain,40,7142,1168,778,141,637,1027,0.18123393316195371,0.12071917808219178,0.144912641315519,0.0781163434903047,0.6362467866323908,0.3827054794520548,0.477932361765411
swinunetr_f3chain,41,11915,1937,73,36,37,1901,0.4931506849315068,0.01858544140423335,0.03582089552238806,0.0182370820668693,0.6164383561643836,0.06504904491481672,0.11768002241524238
swinunetr_f3chain,42,4439,703,81,44,37,659,0.5432098765432098,0.06258890469416785,0.11224489795918367,0.05945945945945946,0.7037037037037037,0.18349928876244664,0.29109263657957246
swinunetr_f3chain,43,9869,1608,129,48,81,1560,0.37209302325581395,0.029850746268656716,0.055267702936096716,0.028419182948490232,0.6976744186046512,0.14303482587064675,0.2373989334250817
swinunetr_f3chain,44,5856,964,124,44,80,920,0.3548387096774194,0.04564315352697095,0.08088235294117647,0.0421455938697318,0.8145161290322581,0.19190871369294607,0.3106297379970741
swinunetr_f3chain,45,11208,1839,110,48,62,1791,0.43636363636363634,0.026101141924959218,0.04925602873268343,0.02524986849026828,0.8,0.15932572050027188,0.26572950912594945
swinunetr_f3chain,46,1983,396,27,3,24,393,0.1111111111111111,0.007575757575757576,0.014184397163120567,0.007142857142857143,0.8888888888888888,0.1691919191919192,0.2842747281888094
swinunetr_f3chain,47,7466,1173,31,8,23,1165,0.25806451612903225,0.0068201193520886615,0.013289036544850499,0.006688963210702341,0.6774193548387096,0.06308610400682012,0.11542318119359751
swinunetr_f3chain,48,6845,1018,1283,290,993,728,0.2260327357755261,0.28487229862475444,0.25206431986093003,0.14420686225758328,0.6547155105222136,0.48821218074656186,0.5593356248212218
swinunetr_f3chain,49,9160,1342,23,6,17,1336,0.2608695652173913,0.004470938897168405,0.008791208791208791,0.004415011037527594,0.30434782608695654,0.05439642324888227,0.09229657726000182
swinunetr_f3chain,50,1430,170,0,0,0,170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
swinunetr_f3chain,51,5379,815,66,22,44,793,0.3333333333333333,0.026993865030674847,0.049943246311010214,0.025611175785797437,0.7121212121212122,0.14969325153374233,0.2473844295359924
swinunetr_f3chain,52,3223,397,39,14,25,383,0.358974358974359,0.03526448362720403,0.06422018348623854,0.03317535545023697,0.46153846153846156,0.1964735516372796,0.27561837455830385
swinunetr_f3chain,53,9007,1272,33,4,29,1268,0.12121212121212122,0.0031446540880503146,0.006130268199233717,0.0030745580322828594,0.696969696969697,0.050314465408805034,0.09385360877327215
swinunetr_f3chain,54,4261,579,55,16,39,563,0.2909090909090909,0.027633851468048358,0.050473186119873815,0.025889967637540454,0.8,0.12607944732297063,0.21782916822081314
swinunetr_f3chain,55,8288,1229,90,49,41,1180,0.5444444444444444,0.03986981285598047,0.07429871114480667,0.03858267716535433,0.9777777777777777,0.13669650122050447,0.23985982218184176
swinunetr_f3chain,56,11142,1587,779,197,582,1390,0.25288831835686776,0.12413358538122243,0.1665257819103973,0.09082526509912402,0.7291399229781772,0.40705734089477,0.5224475848076034
swinunetr_f3chain,57,11748,1807,105,48,57,1759,0.45714285714285713,0.026563364692861097,0.0502092050209205,0.02575107296137339,0.8761904761904762,0.13337022689540676,0.23150212217239458
swinunetr_f3chain,58,6492,835,83,33,50,802,0.39759036144578314,0.03952095808383234,0.0718954248366013,0.03728813559322034,0.9036144578313253,0.1377245508982036,0.23901898295690732
swinunetr_f3chain,59,13076,1947,227,95,132,1852,0.4185022026431718,0.04879301489470981,0.08739650413983441,0.0456950456950457,0.8678414096916299,0.20082177709296353,0.32616722702597417
swinunetr_f3chain,60,7946,985,92,34,58,951,0.3695652173913043,0.03451776649746193,0.06313834726090993,0.032598274209012464,0.8043478260869565,0.14720812182741116,0.24886930302678884
swinunetr_f3chain,61,13200,1937,421,187,234,1750,0.44418052256532065,0.09654104284976768,0.15860899067005937,0.08613542146476279,0.9548693586698337,0.2591636551368095,0.4076782597452971
swinunetr_f3chain,62,7044,928,98,52,46,876,0.5306122448979592,0.05603448275862069,0.10136452241715399,0.053388090349075976,0.8979591836734694,0.19073275862068967,0.3146348853651147
swinunetr_f3chain,63,11917,1789,503,197,306,1592,0.39165009940357853,0.11011738401341531,0.1719022687609075,0.09403341288782817,0.8111332007952287,0.2906651760760201,0.42796972582180837
swinunetr_f3chain,64,15841,2207,1606,415,1191,1792,0.25840597758405975,0.18803806071590395,0.21767637031209022,0.12213066509711595,0.6911581569115816,0.4485727231536022,0.5440489540090749
swinunetr_f3chain,65,11138,1557,401,87,314,1470,0.2169576059850374,0.055876685934489405,0.0888661899897855,0.046499198289684664,0.7406483790523691,0.19396274887604367,0.3074181148902115
swinunetr_f3chain,66,6149,796,227,38,189,758,0.16740088105726872,0.04773869346733668,0.07429130009775171,0.03857868020304569,0.7841409691629956,0.15452261306532664,0.2581702621912752
swinunetr_f3chain,67,11082,1645,302,147,155,1498,0.4867549668874172,0.08936170212765958,0.1510015408320493,0.08166666666666667,0.9403973509933775,0.22674772036474164,0.3653923763335898
swinunetr_f3chain,68,7886,1242,277,67,210,1175,0.24187725631768953,0.05394524959742351,0.08821593153390389,0.046143250688705235,0.7184115523465704,0.1972624798711755,0.3095329547366383
swinunetr_f3chain,69,10325,1731,399,118,281,1613,0.2957393483709273,0.0681686886192952,0.1107981220657277,0.05864811133200795,0.7443609022556391,0.23512420566146736,0.35736585365853657
swinunetr_f3chain,70,5811,1024,232,73,159,951,0.3146551724137931,0.0712890625,0.11624203821656051,0.06170752324598478,0.7887931034482759,0.208984375,0.33042524468444145
swinunetr_f3chain,71,8946,1556,282,76,206,1480,0.2695035460992908,0.04884318766066838,0.08269858541893363,0.043132803632236094,0.7127659574468085,0.22236503856041132,0.3389775984090776
swinunetr_f3chain,72,15013,2575,1255,383,872,2192,0.3051792828685259,0.1487378640776699,0.2,0.1111111111111111,0.7466135458167331,0.3596116504854369,0.4854182139105795
swinunetr_f3chain,73,8447,1524,351,71,280,1453,0.2022792022792023,0.046587926509186355,0.07573333333333333,0.0393569844789357,0.6125356125356125,0.2559055118110236,0.3609945108169196
swinunetr_f3chain,74,4877,998,152,87,65,911,0.5723684210526315,0.0871743486973948,0.15130434782608695,0.08184383819379115,0.9078947368421053,0.3486973947895792,0.5038715769593957
swinunetr_f3chain,75,7258,1360,543,162,381,1198,0.2983425414364641,0.11911764705882352,0.17025748817656333,0.09304997128087306,0.7697974217311234,0.4522058823529412,0.569731556639056
swinunetr_f3chain,76,8057,1609,366,75,291,1534,0.20491803278688525,0.04661280298321939,0.0759493670886076,0.039473684210526314,0.5437158469945356,0.3151025481665631,0.39898132092147753
swinunetr_f3chain,77,6660,1293,467,167,300,1126,0.3576017130620985,0.12915699922660479,0.18977272727272726,0.10483364720652856,0.8244111349036403,0.43464810518174785,0.5692007592149517
swinunetr_f3chain,78,4717,857,245,39,206,818,0.15918367346938775,0.045507584597432905,0.07078039927404718,0.036688617121354655,0.7428571428571429,0.23803967327887982,0.3605465298076269
swinunetr_f3chain,79,5746,939,510,226,284,713,0.44313725490196076,0.24068157614483493,0.3119392684610076,0.1847914963205233,0.9117647058823529,0.45154419595314166,0.603974727168294
swinunetr_f3chain,80,15016,2261,1579,521,1058,1740,0.3299556681443952,0.23042901371074745,0.2713541666666667,0.15697499246761074,0.7713742875237493,0.51437417072092,0.6171891662264244
swinunetr_f3chain,81,4228,613,576,207,369,406,0.359375,0.3376835236541599,0.3481917577796468,0.21079429735234215,0.8802083333333334,0.6247960848287113,0.7308293767959669
swinunetr_f3chain,82,2005,297,381,121,260,176,0.31758530183727035,0.4074074074074074,0.35693215339233036,0.21723518850987433,0.821522309711286,0.7171717171717171,0.7658086081532788
swinunetr_f3chain,83,3828,612,573,191,382,421,0.3333333333333333,0.31209150326797386,0.32236286919831225,0.1921529175050302,0.787085514834206,0.5947712418300654,0.6775461013983128
swinunetr_f3chain,84,5559,855,432,118,314,737,0.27314814814814814,0.13801169590643275,0.18337218337218336,0.1009409751924722,0.6527777777777778,0.29473684210526313,0.4061101681839222
swinunetr_f3chain,85,3872,594,467,153,314,441,0.32762312633832974,0.25757575757575757,0.2884071630537229,0.1685022026431718,0.7430406852248393,0.5959595959595959,0.6614221561722611
swinunetr_f3chain,86,1922,284,359,117,242,167,0.32590529247910865,0.4119718309859155,0.36391912908242613,0.2224334600760456,0.7493036211699164,0.7605633802816901,0.7548915161751331
swinunetr_f3chain,87,3887,577,388,130,258,447,0.33505154639175255,0.22530329289428075,0.2694300518134715,0.15568862275449102,0.7963917525773195,0.587521663778163,0.6761946259985475
swinunetr_f3chain,88,14811,2358,1462,400,1062,1958,0.27359781121751026,0.16963528413910092,0.2094240837696335,0.11695906432748537,0.8002735978112175,0.4872773536895674,0.6057316807766602
swinunetr_f3chain,89,5312,762,331,133,198,629,0.40181268882175225,0.17454068241469817,0.2433668801463861,0.13854166666666667,0.8006042296072508,0.43963254593175854,0.567587871425603
swinunetr_f3chain,90,3477,466,299,87,212,379,0.2909698996655518,0.18669527896995708,0.22745098039215686,0.12831858407079647,0.7290969899665551,0.41630901287553645,0.5299948619622291
swinunetr_f3chain,91,5595,794,372,120,252,674,0.3225806451612903,0.15113350125944586,0.2058319039451115,0.1147227533460803,0.7311827956989247,0.29974811083123426,0.4251898168825368
swinunetr_f3chain,92,6369,1157,312,94,218,1063,0.30128205128205127,0.08124459809853068,0.1279782164737917,0.06836363636363636,0.7275641025641025,0.18236819360414866,0.29163609572839005
swinunetr_f3chain,93,5923,892,341,143,198,749,0.41935483870967744,0.16031390134529147,0.23195458231954583,0.13119266055045872,0.8328445747800587,0.31614349775784756,0.4583135425906321
swinunetr_f3chain,94,3785,546,278,108,170,438,0.38848920863309355,0.1978021978021978,0.2621359223300971,0.15083798882681565,0.8345323741007195,0.31868131868131866,0.4612326043737575
swinunetr_f3chain,95,6033,917,320,154,166,763,0.48125,0.16793893129770993,0.24898949070331447,0.14219759926131118,0.9,0.29334787350054525,0.4424746413232203
swinunetr_f3chain,96,13426,2167,1496,370,1126,1797,0.24732620320855614,0.1707429626211352,0.20202020202020202,0.11235955056179775,0.7286096256684492,0.5163820950622982,0.6044071759198466
swinunetr_f3chain,97,5175,842,300,149,151,693,0.49666666666666665,0.17695961995249407,0.2609457092819615,0.1500503524672709,0.8533333333333334,0.3491686460807601,0.49556216913798107
swinunetr_f3chain,98,3075,521,195,75,120,446,0.38461538461538464,0.14395393474088292,0.20949720670391062,0.11700468018720749,0.7230769230769231,0.2821497120921305,0.40591034604312326
swinunetr_f3chain,99,6251,984,236,123,113,861,0.5211864406779662,0.125,0.20163934426229507,0.11212397447584321,0.8813559322033898,0.2845528455284553,0.4302091951305992
swinunetr_f3chain,100,5643,978,142,36,106,942,0.2535211267605634,0.03680981595092025,0.06428571428571428,0.033210332103321034,0.4507042253521127,0.12576687116564417,0.19665742336805817
swinunetr_f3chain,101,4441,664,146,80,66,584,0.547945205479452,0.12048192771084337,0.19753086419753085,0.1095890410958904,0.9452054794520548,0.30120481927710846,0.45683262711864414
swinunetr_f3chain,102,2275,347,63,34,29,313,0.5396825396825397,0.09798270893371758,0.16585365853658537,0.09042553191489362,1.0,0.3285302593659942,0.4945770065075922
swinunetr_f3chain,103,5418,799,143,73,70,726,0.5104895104895105,0.09136420525657071,0.15498938428874734,0.08400460299194476,0.9790209790209791,0.20525657071339173,0.3393638406054157
swinunetr_f3chain,104,14871,2351,1487,383,1104,1968,0.25756556825823806,0.16290940025521056,0.1995831162063575,0.11085383502170768,0.6637525218560861,0.48490004253509145,0.5604020502951352
swinunetr_f3chain,105,4039,610,127,60,67,550,0.47244094488188976,0.09836065573770492,0.1628222523744912,0.08862629246676514,0.9448818897637795,0.31311475409836065,0.4703612875421981
swinunetr_f3chain,106,2153,333,18,18,0,315,1.0,0.05405405405405406,0.10256410256410256,0.05405405405405406,1.0,0.14114114114114115,0.2473684210526316
swinunetr_f3chain,107,5102,765,143,68,75,697,0.4755244755244755,0.08888888888888889,0.14977973568281938,0.08095238095238096,0.9300699300699301,0.2627450980392157,0.40973882655876404
swinunetr_f3chain,108,6176,1009,75,40,35,969,0.5333333333333333,0.03964321110009911,0.07380073800738007,0.038314176245210725,0.92,0.14469772051536176,0.2500651599210634
swinunetr_f3chain,109,4511,626,142,61,81,565,0.4295774647887324,0.09744408945686901,0.15885416666666666,0.08628005657708628,0.8732394366197183,0.3706070287539936,0.5203675566167426
swinunetr_f3chain,110,2971,517,49,28,21,489,0.5714285714285714,0.05415860735009671,0.0989399293286219,0.05204460966542751,0.7755102040816326,0.2495164410058027,0.3775561289328764
swinunetr_f3chain,111,5973,937,164,71,93,866,0.4329268292682927,0.07577374599786553,0.12897366030881016,0.06893203883495146,0.7560975609756098,0.2902881536819637,0.4195129232070449
swinunetr_f3chain,112,16452,2547,1873,462,1411,2085,0.24666310731446878,0.18138987043580684,0.20904977375565612,0.1167256189994947,0.6433529097704218,0.5115822536317236,0.5699504905389703
swinunetr_f3chain,113,6344,1013,128,73,55,940,0.5703125,0.07206317867719644,0.12795793163891322,0.06835205992509363,0.7890625,0.2704837117472853,0.4028678531135131
swinunetr_f3chain,114,4113,666,98,43,55,623,0.4387755102040816,0.06456456456456457,0.112565445026178,0.059639389736477116,0.7959183673469388,0.3078078078078078,0.4439323690274577
swinunetr_f3chain,115,5294,859,151,71,80,788,0.47019867549668876,0.08265424912689173,0.1405940594059406,0.07561235356762513,0.8278145695364238,0.359720605355064,0.5015126530506251
swinunetr_f3chain,116,5809,909,165,65,100,844,0.3939393939393939,0.07150715071507151,0.12104283054003724,0.06442021803766106,0.7090909090909091,0.31683168316831684,0.437971573960344
swinunetr_f3chain,117,3486,515,142,61,81,454,0.4295774647887324,0.11844660194174757,0.1856925418569254,0.10234899328859061,0.823943661971831,0.37475728155339805,0.5151891947388234
swinunetr_f3chain,118,1553,250,53,27,26,223,0.5094339622641509,0.108,0.1782178217821782,0.09782608695652174,0.9433962264150944,0.464,0.6220506220506221
swinunetr_f3chain,119,5454,873,313,124,189,749,0.3961661341853035,0.1420389461626575,0.209106239460371,0.1167608286252354,0.8402555910543131,0.41237113402061853,0.5532328889590071
swinunetr_f3chain,120,14861,2292,1968,420,1548,1872,0.21341463414634146,0.18324607329842932,0.19718309859154928,0.109375,0.6488821138211383,0.5013089005235603,0.5656284477833572
swinunetr_f3chain,121,4342,759,161,42,119,717,0.2608695652173913,0.05533596837944664,0.09130434782608696,0.04783599088838269,0.6708074534161491,0.3069828722002635,0.421207682972758
swinunetr_f3chain,122,2283,437,83,33,50,404,0.39759036144578314,0.07551487414187644,0.12692307692307692,0.06776180698151951,0.6626506024096386,0.33638443935926776,0.4462413069875263
swinunetr_f3chain,123,5814,1067,378,122,256,945,0.32275132275132273,0.11433926897844424,0.16885813148788928,0.09221466364323508,0.753968253968254,0.35051546391752575,0.4785539669605155
swinunetr_f3chain,124,6217,1063,199,64,135,999,0.32160804020100503,0.060206961429915336,0.10142630744849446,0.05342237061769616,0.7286432160804021,0.2333019755409219,0.3534378117521021
swinunetr_f3chain,125,4425,760,238,81,157,679,0.3403361344537815,0.10657894736842105,0.1623246492985972,0.08833151581243184,0.680672268907563,0.38026315789473686,0.48793655094787963
swinunetr_f3chain,126,2564,476,136,69,67,407,0.5073529411764706,0.14495798319327732,0.22549019607843138,0.1270718232044199,0.7647058823529411,0.42436974789915966,0.5458324672625233
swinunetr_f3chain,127,6160,1061,348,136,212,925,0.39080459770114945,0.1281809613572102,0.1930447125621008,0.10683424980361352,0.6867816091954023,0.3647502356267672,0.476454907213043
swinunetr_f3chain,128,14001,2278,2513,654,1859,1624,0.2602467170712296,0.2870939420544337,0.27301189730745146,0.15808556925308195,0.7023477914842817,0.5882352941176471,0.6402466672712432
swinunetr_f3chain,129,4304,691,193,79,114,612,0.40932642487046633,0.11432706222865413,0.17873303167420815,0.09813664596273292,0.772020725388601,0.38929088277858176,0.5175882641597148
swinunetr_f3chain,130,2548,445,215,88,127,357,0.40930232558139534,0.19775280898876405,0.26666666666666666,0.15384615384615385,0.7348837209302326,0.5191011235955056,0.608426755574078
swinunetr_f3chain,131,6293,1025,498,155,343,870,0.3112449799196787,0.15121951219512195,0.2035456336178595,0.11330409356725146,0.7048192771084337,0.4429268292682927,0.5439937733308071
swinunetr_f3chain,132,5986,1018,288,162,126,856,0.5625,0.15913555992141454,0.24808575803981622,0.14160839160839161,0.9236111111111112,0.33595284872298625,0.49269396995266507
swinunetr_f3chain,133,4360,702,221,89,132,613,0.40271493212669685,0.1267806267806268,0.19284940411700974,0.10671462829736211,0.8144796380090498,0.3333333333333333,0.47306176084099866
swinunetr_f3chain,134,2793,487,226,71,155,416,0.3141592920353982,0.1457905544147844,0.19915848527349228,0.11059190031152648,0.7477876106194691,0.486652977412731,0.5895999705590108
swinunetr_f3chain,135,6612,1097,512,170,342,927,0.33203125,0.15496809480401094,0.2113113735239279,0.11813759555246699,0.703125,0.3992707383773929,0.509322066746773
swinunetr_f3chain,136,12854,2085,2081,575,1506,1510,0.2763094666025949,0.27577937649880097,0.2760441670667307,0.16012252854358117,0.7184046131667468,0.6431654676258993,0.6787062164336148
swinunetr_f3chain,137,4602,749,225,84,141,665,0.37333333333333335,0.11214953271028037,0.17248459958932238,0.09438202247191012,0.6622222222222223,0.38317757009345793,0.4854577240940877
swinunetr_f3chain,138,2569,455,146,51,95,404,0.3493150684931507,0.11208791208791209,0.16971713810316139,0.09272727272727273,0.6575342465753424,0.4307692307692308,0.5205267234701781
swinunetr_f3chain,139,6527,1122,435,165,270,957,0.3793103448275862,0.14705882352941177,0.2119460500963391,0.11853448275862069,0.7517241379310344,0.45187165775401067,0.5644466914862649
swinunetr_f3chain,140,5684,1022,133,44,89,978,0.3308270676691729,0.043052837573385516,0.0761904761904762,0.039603960396039604,0.6842105263157895,0.22798434442270057,0.34200869417941626
swinunetr_f3chain,141,5242,877,133,35,98,842,0.2631578947368421,0.039908779931584946,0.06930693069306931,0.035897435897435895,0.6766917293233082,0.2508551881413911,0.3660227377761346
swinunetr_f3chain,142,3468,604,60,4,56,600,0.06666666666666667,0.006622516556291391,0.012048192771084338,0.006060606060606061,0.5166666666666667,0.1076158940397351,0.17812942008486563
swinunetr_f3chain,143,7155,1273,315,126,189,1147,0.4,0.09897879025923016,0.15869017632241814,0.08618331053351573,0.8571428571428571,0.27258444619010214,0.413628687791795
swinunetr_f3chain,144,12667,2175,2169,562,1607,1613,0.2591055786076533,0.25839080459770114,0.2587476979742173,0.14859862506610258,0.7012448132780082,0.5457471264367816,0.6138008267522588
swinunetr_f3chain,145,5444,882,100,35,65,847,0.35,0.03968253968253968,0.07128309572301425,0.03695881731784583,0.68,0.12244897959183673,0.20752797558494404
swinunetr_f3chain,146,3403,571,43,2,41,569,0.046511627906976744,0.0035026269702276708,0.006514657980456026,0.0032679738562091504,0.06976744186046512,0.09281961471103327,0.07965931863727455
swinunetr_f3chain,147,7061,1186,312,175,137,1011,0.5608974358974359,0.1475548060708263,0.2336448598130841,0.13227513227513227,0.8878205128205128,0.3482293423271501,0.5002470604182973
swinunetr_f3chain,148,4648,895,49,2,47,893,0.04081632653061224,0.0022346368715083797,0.00423728813559322,0.0021231422505307855,0.10204081632653061,0.05921787709497207,0.07494343891402715
